,number,prime_factors,ideal,deviation,anti_slope,family_factors,identity_factor,factor_family,color_bucket
169,32608,"[ 2, 2, 2, 2, 2, 1019 ]",5.652241295708179,171.93482753047212,189.65325680872226,"[ 2, 2, 2, 2, 2 ]",1019,32.0,5
170,32672,"[ 2, 2, 2, 2, 2, 1021 ]",5.654088735831276,172.2693924905542,189.6564417372718,"[ 2, 2, 2, 2, 2 ]",1021,32.0,5
171,32992,"[ 2, 2, 2, 2, 2, 1031 ]",5.663280952199569,173.94218730146636,189.67221530231885,"[ 2, 2, 2, 2, 2 ]",1031,32.0,5
172,33056,"[ 2, 2, 2, 2, 2, 1033 ]",5.66511047333533,174.2767403155569,189.6753401523728,"[ 2, 2, 2, 2, 2 ]",1033,32.0,5
173,33248,"[ 2, 2, 2, 2, 2, 1039 ]",5.670581381955033,175.28038758797,189.68465586780746,"[ 2, 2, 2, 2, 2 ]",1039,32.0,5
174,33568,"[ 2, 2, 2, 2, 2, 1049 ]",5.679641333333032,176.95309422222203,189.69998884475274,"[ 2, 2, 2, 2, 2 ]",1049,32.0,5
175,33632,"[ 2, 2, 2, 2, 2, 1051 ]",5.681444680849494,177.287629787233,189.70302688553366,"[ 2, 2, 2, 2, 2 ]",1051,32.0,5
176,33952,"[ 2, 2, 2, 2, 2, 1061 ]",5.690418754442404,178.96027916962828,189.71807686899308,"[ 2, 2, 2, 2, 2 ]",1061,32.0,5
177,34016,"[ 2, 2, 2, 2, 2, 1063 ]",5.692205105216154,179.29480340347743,189.72105913996756,"[ 2, 2, 2, 2, 2 ]",1063,32.0,5
178,34208,"[ 2, 2, 2, 2, 2, 1069 ]",5.6975474043454195,180.29836493623029,189.72995130654138,"[ 2, 2, 2, 2, 2 ]",1069,32.0,5
179,34784,"[ 2, 2, 2, 2, 2, 1087 ]",5.713425740497736,183.30895049366515,189.75614614738672,"[ 2, 2, 2, 2, 2 ]",1087,32.0,5
180,34912,"[ 2, 2, 2, 2, 2, 1091 ]",5.716924474109252,183.97794964940616,189.76187128147336,"[ 2, 2, 2, 2, 2 ]",1091,32.0,5
181,34976,"[ 2, 2, 2, 2, 2, 1093 ]",5.718669833910206,184.31244655594014,189.76472101348043,"[ 2, 2, 2, 2, 2 ]",1093,32.0,5
182,35104,"[ 2, 2, 2, 2, 2, 1097 ]",5.722152584225921,184.98143505615062,189.7703950093385,"[ 2, 2, 2, 2, 2 ]",1097,32.0,5
183,35296,"[ 2, 2, 2, 2, 2, 1103 ]",5.72735691927242,185.98490461284828,189.7788429306841,"[ 2, 2, 2, 2, 2 ]",1103,32.0,5
184,35488,"[ 2, 2, 2, 2, 2, 1109 ]",5.732537715818542,186.98835847721236,189.7872161080274,"[ 2, 2, 2, 2, 2 ]",1109,32.0,5
185,35744,"[ 2, 2, 2, 2, 2, 1117 ]",5.739409231222065,188.3262728208147,189.79826587450736,"[ 2, 2, 2, 2, 2 ]",1117,32.0,5
186,35936,"[ 2, 2, 2, 2, 2, 1123 ]",5.744536004408504,189.3296906696057,189.80646866798602,"[ 2, 2, 2, 2, 2 ]",1123,32.0,5
187,36128,"[ 2, 2, 2, 2, 2, 1129 ]",5.749640001943171,190.33309333462878,189.81460011519158,"[ 2, 2, 2, 2, 2 ]",1129,32.0,5
188,36832,"[ 2, 2, 2, 2, 2, 1151 ]",5.768163344022353,194.0121088960149,189.8438206232835,"[ 2, 2, 2, 2, 2 ]",1151,32.0,5
189,36896,"[ 2, 2, 2, 2, 2, 1153 ]",5.769832614678638,194.34655507645243,189.84643172854686,"[ 2, 2, 2, 2, 2 ]",1153,32.0,5
190,37216,"[ 2, 2, 2, 2, 2, 1163 ]",5.778142952429477,196.0187619682863,189.85937685914547,"[ 2, 2, 2, 2, 2 ]",1163,32.0,5
191,37472,"[ 2, 2, 2, 2, 2, 1171 ]",5.784748456818797,197.35649897121255,189.8696024470208,"[ 2, 2, 2, 2, 2 ]",1171,32.0,5
192,37792,"[ 2, 2, 2, 2, 2, 1181 ]",5.792952658165911,199.02863510544395,189.88222463555593,"[ 2, 2, 2, 2, 2 ]",1181,32.0,5
193,37984,"[ 2, 2, 2, 2, 2, 1187 ]",5.797847431901421,200.0318982879343,189.88971421610086,"[ 2, 2, 2, 2, 2 ]",1187,32.0,5
194,38176,"[ 2, 2, 2, 2, 2, 1193 ]",5.802721630622301,201.03514775374822,189.89714200007705,"[ 2, 2, 2, 2, 2 ]",1193,32.0,5
195,38432,"[ 2, 2, 2, 2, 2, 1201 ]",5.809188883497088,202.37279258899807,189.90695097068766,"[ 2, 2, 2, 2, 2 ]",1201,32.0,5
196,38816,"[ 2, 2, 2, 2, 2, 1213 ]",5.818822773121649,204.3792151820811,189.9214651813732,"[ 2, 2, 2, 2, 2 ]",1213,32.0,5
197,38944,"[ 2, 2, 2, 2, 2, 1217 ]",5.822016421795706,205.0480109478638,189.926251027629,"[ 2, 2, 2, 2, 2 ]",1217,32.0,5
198,39136,"[ 2, 2, 2, 2, 2, 1223 ]",5.826790532361782,206.05119368824117,189.93338160036777,"[ 2, 2, 2, 2, 2 ]",1223,32.0,5
199,39328,"[ 2, 2, 2, 2, 2, 1229 ]",5.8315451646291825,207.05436344308612,189.9404549897846,"[ 2, 2, 2, 2, 2 ]",1229,32.0,5
200,39392,"[ 2, 2, 2, 2, 2, 1231 ]",5.8331257436816175,207.38875049578772,189.94280020410312,"[ 2, 2, 2, 2, 2 ]",1231,32.0,5
201,39584,"[ 2, 2, 2, 2, 2, 1237 ]",5.8378546751132685,208.39190311674216,189.94979847093603,"[ 2, 2, 2, 2, 2 ]",1237,32.0,5
202,39968,"[ 2, 2, 2, 2, 2, 1249 ]",5.84725547832238,210.3981703188816,189.96362914859998,"[ 2, 2, 2, 2, 2 ]",1249,32.0,5
203,40288,"[ 2, 2, 2, 2, 2, 1259 ]",5.855032158232774,212.07002143882187,189.9749890468244,"[ 2, 2, 2, 2, 2 ]",1259,32.0,5
204,40864,"[ 2, 2, 2, 2, 2, 1277 ]",5.868901391235461,215.07926759415696,189.99506766550914,"[ 2, 2, 2, 2, 2 ]",1277,32.0,5
205,40928,"[ 2, 2, 2, 2, 2, 1279 ]",5.87043234273041,215.41362156182026,189.99726991848712,"[ 2, 2, 2, 2, 2 ]",1279,32.0,5
206,41056,"[ 2, 2, 2, 2, 2, 1283 ]",5.873488270362561,216.08232551357506,190.0016574813321,"[ 2, 2, 2, 2, 2 ]",1283,32.0,5
207,41248,"[ 2, 2, 2, 2, 2, 1289 ]",5.878057308583504,217.08537153905567,190.00819681016185,"[ 2, 2, 2, 2, 2 ]",1289,32.0,5
208,41312,"[ 2, 2, 2, 2, 2, 1291 ]",5.879576382999694,217.41971758866646,190.0103654727288,"[ 2, 2, 2, 2, 2 ]",1291,32.0,5
209,41504,"[ 2, 2, 2, 2, 2, 1297 ]",5.884121869376585,218.42274791291774,190.0168384318061,"[ 2, 2, 2, 2, 2 ]",1297,32.0,5
210,41632,"[ 2, 2, 2, 2, 2, 1301 ]",5.887142468139854,219.0914283120932,190.02112643446597,"[ 2, 2, 2, 2, 2 ]",1301,32.0,5
211,41696,"[ 2, 2, 2, 2, 2, 1303 ]",5.888649866320301,219.42576657754685,190.0232623102825,"[ 2, 2, 2, 2, 2 ]",1303,32.0,5
212,41824,"[ 2, 2, 2, 2, 2, 1307 ]",5.891658887449453,220.09443925829964,190.0275179188692,"[ 2, 2, 2, 2, 2 ]",1307,32.0,5
213,42208,"[ 2, 2, 2, 2, 2, 1319 ]",5.900640135603612,222.10042675706904,190.04015713201053,"[ 2, 2, 2, 2, 2 ]",1319,32.0,5
214,42272,"[ 2, 2, 2, 2, 2, 1321 ]",5.902130384683854,222.43475358978924,190.0422452777203,"[ 2, 2, 2, 2, 2 ]",1321,32.0,5
215,42464,"[ 2, 2, 2, 2, 2, 1327 ]",5.906589878608001,223.4377265857387,190.048478602406,"[ 2, 2, 2, 2, 2 ]",1327,32.0,5
216,43552,"[ 2, 2, 2, 2, 2, 1361 ]",5.931547563640686,229.1210317090938,190.08294295434348,"[ 2, 2, 2, 2, 2 ]",1361,32.0,5
217,43744,"[ 2, 2, 2, 2, 2, 1367 ]",5.935897807033323,230.12393187135555,190.08887795491813,"[ 2, 2, 2, 2, 2 ]",1367,32.0,5
218,43936,"[ 2, 2, 2, 2, 2, 1373 ]",5.940232167774249,231.12682144518283,190.0947701581249,"[ 2, 2, 2, 2, 2 ]",1373,32.0,5
219,44192,"[ 2, 2, 2, 2, 2, 1381 ]",5.9459868283893895,232.46399121892625,190.10256069457895,"[ 2, 2, 2, 2, 2 ]",1381,32.0,5
220,44768,"[ 2, 2, 2, 2, 2, 1399 ]",5.958833931813245,235.47255595454217,190.11982019952438,"[ 2, 2, 2, 2, 2 ]",1399,32.0,5
221,45088,"[ 2, 2, 2, 2, 2, 1409 ]",5.965911801438871,237.14394120095926,190.1292513385015,"[ 2, 2, 2, 2, 2 ]",1409,32.0,5
222,45536,"[ 2, 2, 2, 2, 2, 1423 ]",5.9757508198460085,239.48383387989733,190.14227082583201,"[ 2, 2, 2, 2, 2 ]",1423,32.0,5
223,45664,"[ 2, 2, 2, 2, 2, 1427 ]",5.978547148641283,240.15236476576084,190.1459519024084,"[ 2, 2, 2, 2, 2 ]",1427,32.0,5
224,45728,"[ 2, 2, 2, 2, 2, 1429 ]",5.979942864317455,240.48662857621161,190.14778605667271,"[ 2, 2, 2, 2, 2 ]",1429,32.0,5
225,45856,"[ 2, 2, 2, 2, 2, 1433 ]",5.982729419140705,241.1551529460938,190.1514416747725,"[ 2, 2, 2, 2, 2 ]",1433,32.0,5
226,46048,"[ 2, 2, 2, 2, 2, 1439 ]",5.986897122299321,242.15793141486623,190.15689360638916,"[ 2, 2, 2, 2, 2 ]",1439,32.0,5
227,46304,"[ 2, 2, 2, 2, 2, 1447 ]",5.992431591481423,243.49495439432096,190.1641046944008,"[ 2, 2, 2, 2, 2 ]",1447,32.0,5
228,46432,"[ 2, 2, 2, 2, 2, 1451 ]",5.995189269940728,244.16345951329382,190.16768558471358,"[ 2, 2, 2, 2, 2 ]",1451,32.0,5
229,46496,"[ 2, 2, 2, 2, 2, 1453 ]",5.996565734225332,244.49771048948355,190.16946991820566,"[ 2, 2, 2, 2, 2 ]",1453,32.0,5
230,46688,"[ 2, 2, 2, 2, 2, 1459 ]",6.000685675130396,245.5004571167536,190.17479864730518,"[ 2, 2, 2, 2, 2 ]",1459,32.0,5
231,47072,"[ 2, 2, 2, 2, 2, 1471 ]",6.008883377749067,247.5059222518327,190.18534817968967,"[ 2, 2, 2, 2, 2 ]",1471,32.0,5
232,47392,"[ 2, 2, 2, 2, 2, 1481 ]",6.01567233463169,249.17711488975445,190.19403134580816,"[ 2, 2, 2, 2, 2 ]",1481,32.0,5
233,47456,"[ 2, 2, 2, 2, 2, 1483 ]",6.017025539720513,249.5113503598137,190.19575635162474,"[ 2, 2, 2, 2, 2 ]",1483,32.0,5
234,47584,"[ 2, 2, 2, 2, 2, 1487 ]",6.019727393819077,250.17981826254606,190.19919484498126,"[ 2, 2, 2, 2, 2 ]",1487,32.0,5
235,47648,"[ 2, 2, 2, 2, 2, 1489 ]",6.02107605031622,250.51405070021084,190.20090835950822,"[ 2, 2, 2, 2, 2 ]",1489,32.0,5
236,47776,"[ 2, 2, 2, 2, 2, 1493 ]",6.023768840818029,251.18251256054535,190.20432399124127,"[ 2, 2, 2, 2, 2 ]",1493,32.0,5
237,47968,"[ 2, 2, 2, 2, 2, 1499 ]",6.027796775752073,252.1851978505014,190.20941914456074,"[ 2, 2, 2, 2, 2 ]",1499,32.0,5
238,48352,"[ 2, 2, 2, 2, 2, 1511 ]",6.035812504268826,254.19054166951256,190.21950888662553,"[ 2, 2, 2, 2, 2 ]",1511,32.0,5
239,48736,"[ 2, 2, 2, 2, 2, 1523 ]",6.043775357994455,256.19585023866296,190.22946684967485,"[ 2, 2, 2, 2, 2 ]",1523,32.0,5
240,48992,"[ 2, 2, 2, 2, 2, 1531 ]",6.049054928908428,257.53270328593896,190.23603361785126,"[ 2, 2, 2, 2, 2 ]",1531,32.0,5
241,49376,"[ 2, 2, 2, 2, 2, 1543 ]",6.056931341437281,259.5379542276249,190.24577791306518,"[ 2, 2, 2, 2, 2 ]",1543,32.0,5
242,49568,"[ 2, 2, 2, 2, 2, 1549 ]",6.060850421822359,260.5405669478816,190.25060312360324,"[ 2, 2, 2, 2, 2 ]",1549,32.0,5
243,49696,"[ 2, 2, 2, 2, 2, 1553 ]",6.063456119882769,261.2089707465885,190.25380276166896,"[ 2, 2, 2, 2, 2 ]",1553,32.0,5
244,49888,"[ 2, 2, 2, 2, 2, 1559 ]",6.06735419987422,262.21156946658283,190.2585766962426,"[ 2, 2, 2, 2, 2 ]",1559,32.0,5
245,50144,"[ 2, 2, 2, 2, 2, 1567 ]",6.072532238776151,263.54835482585077,190.26489477854827,"[ 2, 2, 2, 2, 2 ]",1567,32.0,5
246,50272,"[ 2, 2, 2, 2, 2, 1571 ]",6.075113001817837,264.2167420012119,190.26803380903627,"[ 2, 2, 2, 2, 2 ]",1571,32.0,5
247,50528,"[ 2, 2, 2, 2, 2, 1579 ]",6.08025814321601,265.55350542881064,190.27427229178682,"[ 2, 2, 2, 2, 2 ]",1579,32.0,5
248,50656,"[ 2, 2, 2, 2, 2, 1583 ]",6.082822572274282,266.22188171484953,190.27737191887812,"[ 2, 2, 2, 2, 2 ]",1583,32.0,5
249,51104,"[ 2, 2, 2, 2, 2, 1597 ]",6.0917557571393814,268.56117050475956,190.28811910504504,"[ 2, 2, 2, 2, 2 ]",1597,32.0,5
250,51232,"[ 2, 2, 2, 2, 2, 1601 ]",6.094296106950184,269.2295307379668,190.2911610757239,"[ 2, 2, 2, 2, 2 ]",1601,32.0,5
251,51424,"[ 2, 2, 2, 2, 2, 1607 ]",6.098096732468052,270.232064488312,190.2957004653464,"[ 2, 2, 2, 2, 2 ]",1607,32.0,5
252,51488,"[ 2, 2, 2, 2, 2, 1609 ]",6.099360979901835,270.5662406532679,190.29720735182977,"[ 2, 2, 2, 2, 2 ]",1609,32.0,5
253,51616,"[ 2, 2, 2, 2, 2, 1613 ]",6.101885551105068,271.23459036740337,190.3002118206349,"[ 2, 2, 2, 2, 2 ]",1613,32.0,5
254,51808,"[ 2, 2, 2, 2, 2, 1619 ]",6.10566264325503,272.2371084288367,190.30469541422826,"[ 2, 2, 2, 2, 2 ]",1619,32.0,5
255,51872,"[ 2, 2, 2, 2, 2, 1621 ]",6.106919081859267,272.57127938790615,190.30618382276094,"[ 2, 2, 2, 2, 2 ]",1621,32.0,5
256,52064,"[ 2, 2, 2, 2, 2, 1627 ]",6.110680662295102,273.5737871081967,190.31063081862084,"[ 2, 2, 2, 2, 2 ]",1627,32.0,5
257,52384,"[ 2, 2, 2, 2, 2, 1637 ]",6.116924352148922,275.24461623476594,190.317982297317,"[ 2, 2, 2, 2, 2 ]",1637,32.0,5
258,53024,"[ 2, 2, 2, 2, 2, 1657 ]",6.129316972704758,278.5862113151365,190.33246387065185,"[ 2, 2, 2, 2, 2 ]",1657,32.0,5
259,53216,"[ 2, 2, 2, 2, 2, 1663 ]",6.133010448729013,279.588673632486,190.3367518741171,"[ 2, 2, 2, 2, 2 ]",1663,32.0,5
260,53344,"[ 2, 2, 2, 2, 2, 1667 ]",6.135466601439109,280.2569777342928,190.33959629213803,"[ 2, 2, 2, 2, 2 ]",1667,32.0,5
261,53408,"[ 2, 2, 2, 2, 2, 1669 ]",6.136692836537774,280.59112855769183,190.34101425276842,"[ 2, 2, 2, 2, 2 ]",1669,32.0,5
262,54176,"[ 2, 2, 2, 2, 2, 1693 ]",6.151312954003178,284.6008753026688,190.3578122954985,"[ 2, 2, 2, 2, 2 ]",1693,32.0,5
263,54304,"[ 2, 2, 2, 2, 2, 1697 ]",6.153732826438267,285.2691552176255,190.36057353825262,"[ 2, 2, 2, 2, 2 ]",1697,32.0,5
264,54368,"[ 2, 2, 2, 2, 2, 1699 ]",6.1549409806579956,285.60329398710536,190.36195010571078,"[ 2, 2, 2, 2, 2 ]",1699,32.0,5
265,54688,"[ 2, 2, 2, 2, 2, 1709 ]",6.160964033953867,287.2739760226359,190.36879273634878,"[ 2, 2, 2, 2, 2 ]",1709,32.0,5
266,55072,"[ 2, 2, 2, 2, 2, 1721 ]",6.168153052024434,289.27876870134963,190.3769165197745,"[ 2, 2, 2, 2, 2 ]",1721,32.0,5
267,55136,"[ 2, 2, 2, 2, 2, 1723 ]",6.169347157866309,289.6128981052442,190.37826132993493,"[ 2, 2, 2, 2, 2 ]",1723,32.0,5
268,55456,"[ 2, 2, 2, 2, 2, 1733 ]",6.175300418413714,291.2835336122758,190.3849466266667,"[ 2, 2, 2, 2, 2 ]",1733,32.0,5
269,55712,"[ 2, 2, 2, 2, 2, 1741 ]",6.180042450308623,292.6200283002058,190.3902488275469,"[ 2, 2, 2, 2, 2 ]",1741,32.0,5
270,55904,"[ 2, 2, 2, 2, 2, 1747 ]",6.183587072263507,293.62239138150903,190.39419894705134,"[ 2, 2, 2, 2, 2 ]",1747,32.0,5
271,56096,"[ 2, 2, 2, 2, 2, 1753 ]",6.187121563811428,294.6247477092076,190.39812655305633,"[ 2, 2, 2, 2, 2 ]",1753,32.0,5
272,56288,"[ 2, 2, 2, 2, 2, 1759 ]",6.190645988429933,295.62709732561996,190.4020318475789,"[ 2, 2, 2, 2, 2 ]",1759,32.0,5
273,56864,"[ 2, 2, 2, 2, 2, 1777 ]",6.201159486342903,298.6341063242286,190.41361584554733,"[ 2, 2, 2, 2, 2 ]",1777,32.0,5
274,57056,"[ 2, 2, 2, 2, 2, 1783 ]",6.204644265885711,299.63642951059046,190.41743386540853,"[ 2, 2, 2, 2, 2 ]",1783,32.0,5
275,57184,"[ 2, 2, 2, 2, 2, 1787 ]",6.2069620271074815,300.304641351405,190.41996734604402,"[ 2, 2, 2, 2, 2 ]",1787,32.0,5
276,57248,"[ 2, 2, 2, 2, 2, 1789 ]",6.208119286855103,300.63874619123675,190.42123054752383,"[ 2, 2, 2, 2, 2 ]",1789,32.0,5
277,57632,"[ 2, 2, 2, 2, 2, 1801 ]",6.215040292182397,302.6433601947883,190.4287606472077,"[ 2, 2, 2, 2, 2 ]",1801,32.0,5
278,57952,"[ 2, 2, 2, 2, 2, 1811 ]",6.220778502631515,304.3138523350877,190.43497216875815,"[ 2, 2, 2, 2, 2 ]",1811,32.0,5
279,58336,"[ 2, 2, 2, 2, 2, 1823 ]",6.2276296045011295,306.3184197363341,190.44235096999117,"[ 2, 2, 2, 2, 2 ]",1823,32.0,5
280,58592,"[ 2, 2, 2, 2, 2, 1831 ]",6.232176156267617,307.6547841041784,190.44722535554496,"[ 2, 2, 2, 2, 2 ]",1831,32.0,5
281,59104,"[ 2, 2, 2, 2, 2, 1847 ]",6.241219819471378,310.32747987964757,190.45686841178858,"[ 2, 2, 2, 2, 2 ]",1847,32.0,5
282,59552,"[ 2, 2, 2, 2, 2, 1861 ]",6.249079627098676,312.6660530847325,190.46519253518517,"[ 2, 2, 2, 2, 2 ]",1861,32.0,5
283,59744,"[ 2, 2, 2, 2, 2, 1867 ]",6.252433039963879,313.66828869330925,190.4687281232149,"[ 2, 2, 2, 2, 2 ]",1867,32.0,5
284,59872,"[ 2, 2, 2, 2, 2, 1871 ]",6.254663662639809,314.33644244175986,190.47107467055164,"[ 2, 2, 2, 2, 2 ]",1871,32.0,5
285,59936,"[ 2, 2, 2, 2, 2, 1873 ]",6.255777484069975,314.67051832271335,190.47224480855897,"[ 2, 2, 2, 2, 2 ]",1873,32.0,5
286,60064,"[ 2, 2, 2, 2, 2, 1877 ]",6.258002156826426,315.33866810455095,190.47457884259757,"[ 2, 2, 2, 2, 2 ]",1877,32.0,5
287,60128,"[ 2, 2, 2, 2, 2, 1879 ]",6.259113012019806,315.67274200801324,190.47574275029953,"[ 2, 2, 2, 2, 2 ]",1879,32.0,5
288,60448,"[ 2, 2, 2, 2, 2, 1889 ]",6.264652552957244,317.34310170197153,190.4815314270449,"[ 2, 2, 2, 2, 2 ]",1889,32.0,5
289,60832,"[ 2, 2, 2, 2, 2, 1901 ]",6.271267835868205,319.3475118905788,190.4884106967568,"[ 2, 2, 2, 2, 2 ]",1901,32.0,5
290,61024,"[ 2, 2, 2, 2, 2, 1907 ]",6.274562436804768,320.34970829120317,190.49182321879368,"[ 2, 2, 2, 2, 2 ]",1907,32.0,5
291,61216,"[ 2, 2, 2, 2, 2, 1913 ]",6.277848410858005,321.35189894057197,190.4952178649511,"[ 2, 2, 2, 2, 2 ]",1913,32.0,5
292,61792,"[ 2, 2, 2, 2, 2, 1931 ]",6.287655064942454,324.3584367099616,190.50529601378568,"[ 2, 2, 2, 2, 2 ]",1931,32.0,5
293,61856,"[ 2, 2, 2, 2, 2, 1933 ]",6.288739985244567,324.69249332349636,190.50640612861926,"[ 2, 2, 2, 2, 2 ]",1933,32.0,5
294,62368,"[ 2, 2, 2, 2, 2, 1949 ]",6.297385834538492,327.3649238896923,190.515218487535,"[ 2, 2, 2, 2, 2 ]",1949,32.0,5
295,62432,"[ 2, 2, 2, 2, 2, 1951 ]",6.298462402855662,327.6989749352371,190.51631153969396,"[ 2, 2, 2, 2, 2 ]",1951,32.0,5
296,63136,"[ 2, 2, 2, 2, 2, 1973 ]",6.310244358959324,331.37349623930623,190.52821277657466,"[ 2, 2, 2, 2, 2 ]",1973,32.0,5
297,63328,"[ 2, 2, 2, 2, 2, 1979 ]",6.313438613109578,332.37562574207305,190.53142016238937,"[ 2, 2, 2, 2, 2 ]",1979,32.0,5
298,63584,"[ 2, 2, 2, 2, 2, 1987 ]",6.3176850882674325,333.711790058845,190.53567148103437,"[ 2, 2, 2, 2, 2 ]",1987,32.0,5
299,63776,"[ 2, 2, 2, 2, 2, 1993 ]",6.320860604599427,334.71390706973295,190.53884124005987,"[ 2, 2, 2, 2, 2 ]",1993,32.0,5
300,63904,"[ 2, 2, 2, 2, 2, 1997 ]",6.322973192388081,335.3819821282587,190.5409455644563,"[ 2, 2, 2, 2, 2 ]",1997,32.0,5
301,63968,"[ 2, 2, 2, 2, 2, 1999 ]",6.324028164225194,335.7160187761501,190.54199508618862,"[ 2, 2, 2, 2, 2 ]",1999,32.0,5
302,64096,"[ 2, 2, 2, 2, 2, 2003 ]",6.326135471859973,336.3840903145733,190.54408887191994,"[ 2, 2, 2, 2, 2 ]",2003,32.0,5
303,64352,"[ 2, 2, 2, 2, 2, 2011 ]",6.330339587904517,337.72022639193636,190.5482555413107,"[ 2, 2, 2, 2, 2 ]",2011,32.0,5
304,64544,"[ 2, 2, 2, 2, 2, 2017 ]",6.333483538309763,338.72232235887316,190.55136239771122,"[ 2, 2, 2, 2, 2 ]",2017,32.0,5
305,64864,"[ 2, 2, 2, 2, 2, 2027 ]",6.338706178776601,340.39247078585106,190.55650628890518,"[ 2, 2, 2, 2, 2 ]",2027,32.0,5
306,64928,"[ 2, 2, 2, 2, 2, 2029 ]",6.33974812941,340.72649875294,190.5575299767898,"[ 2, 2, 2, 2, 2 ]",2029,32.0,5
307,65248,"[ 2, 2, 2, 2, 2, 2039 ]",6.344945080430381,342.3966300536203,190.56262320625638,"[ 2, 2, 2, 2, 2 ]",2039,32.0,5
308,65696,"[ 2, 2, 2, 2, 2, 2053 ]",6.352185244118194,344.73479016274547,190.5696839271303,"[ 2, 2, 2, 2, 2 ]",2053,32.0,5
309,66016,"[ 2, 2, 2, 2, 2, 2063 ]",6.357331640780442,346.4048877605203,190.57467816573873,"[ 2, 2, 2, 2, 2 ]",2063,32.0,5
310,66208,"[ 2, 2, 2, 2, 2, 2069 ]",6.360409508602253,347.4069396724015,190.57765530657778,"[ 2, 2, 2, 2, 2 ]",2069,32.0,5
311,66592,"[ 2, 2, 2, 2, 2, 2081 ]",6.366542996308499,349.4110286642056,190.5835664506082,"[ 2, 2, 2, 2, 2 ]",2081,32.0,5
312,66656,"[ 2, 2, 2, 2, 2, 2083 ]",6.367562377218326,349.7450415848122,190.5845460966631,"[ 2, 2, 2, 2, 2 ]",2083,32.0,5
313,66784,"[ 2, 2, 2, 2, 2, 2087 ]",6.369598694543642,350.41306579636245,190.58650067235382,"[ 2, 2, 2, 2, 2 ]",2087,32.0,5
314,66848,"[ 2, 2, 2, 2, 2, 2089 ]",6.37061563382169,350.74707708921443,190.58747560994456,"[ 2, 2, 2, 2, 2 ]",2089,32.0,5
315,67168,"[ 2, 2, 2, 2, 2, 2099 ]",6.375688193268716,352.4171254621792,190.59232695321543,"[ 2, 2, 2, 2, 2 ]",2099,32.0,5
316,67552,"[ 2, 2, 2, 2, 2, 2111 ]",6.381748749341145,354.4211658328941,190.59809772153977,"[ 2, 2, 2, 2, 2 ]",2111,32.0,5
317,67616,"[ 2, 2, 2, 2, 2, 2113 ]",6.3827560493510935,354.7551706995674,190.5990541777393,"[ 2, 2, 2, 2, 2 ]",2113,32.0,5
318,68128,"[ 2, 2, 2, 2, 2, 2129 ]",6.3907859729182706,357.42719064861217,190.6066515990857,"[ 2, 2, 2, 2, 2 ]",2129,32.0,5
319,68192,"[ 2, 2, 2, 2, 2, 2131 ]",6.391786174253188,357.76119078283546,190.60759455430482,"[ 2, 2, 2, 2, 2 ]",2131,32.0,5
320,68384,"[ 2, 2, 2, 2, 2, 2137 ]",6.394782091885697,358.76318806125715,190.61041454544034,"[ 2, 2, 2, 2, 2 ]",2137,32.0,5
321,68512,"[ 2, 2, 2, 2, 2, 2141 ]",6.396775478389425,359.4311836522597,190.61228718063478,"[ 2, 2, 2, 2, 2 ]",2141,32.0,5
322,68576,"[ 2, 2, 2, 2, 2, 2143 ]",6.397771008064975,359.7651806720433,190.6132213014602,"[ 2, 2, 2, 2, 2 ]",2143,32.0,5
323,68896,"[ 2, 2, 2, 2, 2, 2153 ]",6.402737073613931,361.43515804907594,190.6178700818177,"[ 2, 2, 2, 2, 2 ]",2153,32.0,5
324,69152,"[ 2, 2, 2, 2, 2, 2161 ]",6.406696105434256,362.7711307369562,190.6215631313337,"[ 2, 2, 2, 2, 2 ]",2161,32.0,5
325,69728,"[ 2, 2, 2, 2, 2, 2179 ]",6.41555946514597,365.77703964343067,190.62978930545432,"[ 2, 2, 2, 2, 2 ]",2179,32.0,5
326,70496,"[ 2, 2, 2, 2, 2, 2203 ]",6.427282849139532,369.78485523275975,190.64058195576058,"[ 2, 2, 2, 2, 2 ]",2203,32.0,5
327,70624,"[ 2, 2, 2, 2, 2, 2207 ]",6.429226388469142,370.4528175923128,190.64236158063846,"[ 2, 2, 2, 2, 2 ]",2207,32.0,5
328,70816,"[ 2, 2, 2, 2, 2, 2213 ]",6.432136200747359,371.45475746716494,190.64502089802912,"[ 2, 2, 2, 2, 2 ]",2213,32.0,5
329,71072,"[ 2, 2, 2, 2, 2, 2221 ]",6.436005740821595,372.790670493881,190.64854789912607,"[ 2, 2, 2, 2, 2 ]",2221,32.0,5
330,71584,"[ 2, 2, 2, 2, 2, 2237 ]",6.443710104280152,375.46247340285345,190.65553835840674,"[ 2, 2, 2, 2, 2 ]",2237,32.0,5
331,71648,"[ 2, 2, 2, 2, 2, 2239 ]",6.444669918165791,375.7964466121105,190.6564062697315,"[ 2, 2, 2, 2, 2 ]",2239,32.0,5
332,71776,"[ 2, 2, 2, 2, 2, 2243 ]",6.446587404503758,376.4643916030025,190.65813819568572,"[ 2, 2, 2, 2, 2 ]",2243,32.0,5
333,72032,"[ 2, 2, 2, 2, 2, 2251 ]",6.450413844050836,377.80027589603395,190.6615865463855,"[ 2, 2, 2, 2, 2 ]",2251,32.0,5
334,72544,"[ 2, 2, 2, 2, 2, 2267 ]",6.458032849013493,380.47202189934234,190.66842191931852,"[ 2, 2, 2, 2, 2 ]",2267,32.0,5
