,number,prime_factors,mean,deviation,one_over_slope,primes_before_largest,largest_prime_factor,div_family,color_bucket
108,1198,"[ 2, 599 ]",300.5,298.5,4.013400335008375209380234506,[ 2 ],599,2.0,6
109,1202,"[ 2, 601 ]",301.5,299.5,4.013355592654424040066777963,[ 2 ],601,2.0,6
110,1214,"[ 2, 607 ]",304.5,302.5,4.013223140495867768595041322,[ 2 ],607,2.0,6
111,1226,"[ 2, 613 ]",307.5,305.5,4.013093289689034369885433715,[ 2 ],613,2.0,6
112,1234,"[ 2, 617 ]",309.5,307.5,4.013008130081300813008130081,[ 2 ],617,2.0,6
113,1238,"[ 2, 619 ]",310.5,308.5,4.012965964343598055105348460,[ 2 ],619,2.0,6
114,1262,"[ 2, 631 ]",316.5,314.5,4.012718600953895071542130366,[ 2 ],631,2.0,6
115,1282,"[ 2, 641 ]",321.5,319.5,4.012519561815336463223787167,[ 2 ],641,2.0,6
116,1286,"[ 2, 643 ]",322.5,320.5,4.012480499219968798751950078,[ 2 ],643,2.0,6
117,1294,"[ 2, 647 ]",324.5,322.5,4.012403100775193798449612403,[ 2 ],647,2.0,6
118,1306,"[ 2, 653 ]",327.5,325.5,4.012288786482334869431643625,[ 2 ],653,2.0,6
119,1318,"[ 2, 659 ]",330.5,328.5,4.012176560121765601217656012,[ 2 ],659,2.0,6
120,1322,"[ 2, 661 ]",331.5,329.5,4.012139605462822458270106222,[ 2 ],661,2.0,6
121,1346,"[ 2, 673 ]",337.5,335.5,4.011922503725782414307004471,[ 2 ],673,2.0,6
122,1354,"[ 2, 677 ]",339.5,337.5,4.011851851851851851851851852,[ 2 ],677,2.0,6
123,1366,"[ 2, 683 ]",342.5,340.5,4.011747430249632892804698972,[ 2 ],683,2.0,6
124,1382,"[ 2, 691 ]",346.5,344.5,4.011611030478955007256894049,[ 2 ],691,2.0,6
125,1402,"[ 2, 701 ]",351.5,349.5,4.011444921316165951359084406,[ 2 ],701,2.0,6
126,1418,"[ 2, 709 ]",355.5,353.5,4.011315417256011315417256011,[ 2 ],709,2.0,6
127,1438,"[ 2, 719 ]",360.5,358.5,4.011157601115760111576011158,[ 2 ],719,2.0,6
128,1454,"[ 2, 727 ]",364.5,362.5,4.011034482758620689655172414,[ 2 ],727,2.0,6
129,1466,"[ 2, 733 ]",367.5,365.5,4.010943912448700410396716826,[ 2 ],733,2.0,6
130,1478,"[ 2, 739 ]",370.5,368.5,4.010854816824966078697421981,[ 2 ],739,2.0,6
131,1486,"[ 2, 743 ]",372.5,370.5,4.010796221322537112010796221,[ 2 ],743,2.0,6
132,1502,"[ 2, 751 ]",376.5,374.5,4.010680907877169559412550067,[ 2 ],751,2.0,6
133,1514,"[ 2, 757 ]",379.5,377.5,4.010596026490066225165562914,[ 2 ],757,2.0,6
134,1522,"[ 2, 761 ]",381.5,379.5,4.010540184453227931488801054,[ 2 ],761,2.0,6
135,1538,"[ 2, 769 ]",385.5,383.5,4.010430247718383311603650587,[ 2 ],769,2.0,6
136,1546,"[ 2, 773 ]",387.5,385.5,4.010376134889753566796368353,[ 2 ],773,2.0,6
137,1574,"[ 2, 787 ]",394.5,392.5,4.010191082802547770700636943,[ 2 ],787,2.0,6
138,1594,"[ 2, 797 ]",399.5,397.5,4.010062893081761006289308176,[ 2 ],797,2.0,6
139,1618,"[ 2, 809 ]",405.5,403.5,4.009913258983890954151177200,[ 2 ],809,2.0,6
140,1622,"[ 2, 811 ]",406.5,404.5,4.009888751545117428924598269,[ 2 ],811,2.0,6
141,1642,"[ 2, 821 ]",411.5,409.5,4.009768009768009768009768010,[ 2 ],821,2.0,6
142,1646,"[ 2, 823 ]",412.5,410.5,4.009744214372716199756394641,[ 2 ],823,2.0,6
143,1654,"[ 2, 827 ]",414.5,412.5,4.009696969696969696969696970,[ 2 ],827,2.0,6
144,1658,"[ 2, 829 ]",415.5,413.5,4.009673518742442563482466747,[ 2 ],829,2.0,6
145,1678,"[ 2, 839 ]",420.5,418.5,4.009557945041816009557945042,[ 2 ],839,2.0,7
146,1706,"[ 2, 853 ]",427.5,425.5,4.009400705052878965922444183,[ 2 ],853,2.0,7
147,1714,"[ 2, 857 ]",429.5,427.5,4.009356725146198830409356725,[ 2 ],857,2.0,7
148,1718,"[ 2, 859 ]",430.5,428.5,4.009334889148191365227537923,[ 2 ],859,2.0,7
149,1726,"[ 2, 863 ]",432.5,430.5,4.009291521486643437862950058,[ 2 ],863,2.0,7
150,1754,"[ 2, 877 ]",439.5,437.5,4.009142857142857142857142857,[ 2 ],877,2.0,7
151,1762,"[ 2, 881 ]",441.5,439.5,4.009101251422070534698521047,[ 2 ],881,2.0,7
152,1766,"[ 2, 883 ]",442.5,440.5,4.009080590238365493757094211,[ 2 ],883,2.0,7
153,1774,"[ 2, 887 ]",444.5,442.5,4.009039548022598870056497175,[ 2 ],887,2.0,7
154,1814,"[ 2, 907 ]",454.5,452.5,4.008839779005524861878453039,[ 2 ],907,2.0,7
155,1822,"[ 2, 911 ]",456.5,454.5,4.008800880088008800880088009,[ 2 ],911,2.0,7
156,1838,"[ 2, 919 ]",460.5,458.5,4.008724100327153762268266085,[ 2 ],919,2.0,7
157,1858,"[ 2, 929 ]",465.5,463.5,4.008629989212513484358144552,[ 2 ],929,2.0,7
158,1874,"[ 2, 937 ]",469.5,467.5,4.008556149732620320855614973,[ 2 ],937,2.0,7
159,1882,"[ 2, 941 ]",471.5,469.5,4.008519701810436634717784878,[ 2 ],941,2.0,7
160,1894,"[ 2, 947 ]",474.5,472.5,4.008465608465608465608465608,[ 2 ],947,2.0,7
161,1906,"[ 2, 953 ]",477.5,475.5,4.008412197686645636172450053,[ 2 ],953,2.0,7
162,1934,"[ 2, 967 ]",484.5,482.5,4.008290155440414507772020725,[ 2 ],967,2.0,7
163,1942,"[ 2, 971 ]",486.5,484.5,4.008255933952528379772961816,[ 2 ],971,2.0,7
164,1954,"[ 2, 977 ]",489.5,487.5,4.008205128205128205128205128,[ 2 ],977,2.0,7
165,1966,"[ 2, 983 ]",492.5,490.5,4.008154943934760448521916412,[ 2 ],983,2.0,7
166,1982,"[ 2, 991 ]",496.5,494.5,4.008088978766430738119312437,[ 2 ],991,2.0,7
167,1994,"[ 2, 997 ]",499.5,497.5,4.008040201005025125628140704,[ 2 ],997,2.0,7
168,2018,"[ 2, 1009 ]",505.5,503.5,4.007944389275074478649453823,[ 2 ],1009,2.0,7
169,2026,"[ 2, 1013 ]",507.5,505.5,4.007912957467853610286844708,[ 2 ],1013,2.0,7
170,2038,"[ 2, 1019 ]",510.5,508.5,4.007866273352999016715830875,[ 2 ],1019,2.0,7
171,2042,"[ 2, 1021 ]",511.5,509.5,4.007850834151128557409224730,[ 2 ],1021,2.0,7
172,2062,"[ 2, 1031 ]",516.5,514.5,4.007774538386783284742468416,[ 2 ],1031,2.0,7
173,2066,"[ 2, 1033 ]",517.5,515.5,4.007759456838021338506304559,[ 2 ],1033,2.0,7
174,2078,"[ 2, 1039 ]",520.5,518.5,4.007714561234329797492767599,[ 2 ],1039,2.0,7
175,2098,"[ 2, 1049 ]",525.5,523.5,4.007640878701050620821394460,[ 2 ],1049,2.0,7
176,2102,"[ 2, 1051 ]",526.5,524.5,4.007626310772163965681601525,[ 2 ],1051,2.0,7
177,2122,"[ 2, 1061 ]",531.5,529.5,4.007554296506137865911237016,[ 2 ],1061,2.0,7
178,2126,"[ 2, 1063 ]",532.5,530.5,4.007540056550424128180961357,[ 2 ],1063,2.0,7
179,2138,"[ 2, 1069 ]",535.5,533.5,4.007497656982193064667291471,[ 2 ],1069,2.0,7
180,2174,"[ 2, 1087 ]",544.5,542.5,4.007373271889400921658986175,[ 2 ],1087,2.0,7
181,2182,"[ 2, 1091 ]",546.5,544.5,4.007346189164370982552800735,[ 2 ],1091,2.0,7
182,2186,"[ 2, 1093 ]",547.5,545.5,4.007332722273143904674610449,[ 2 ],1093,2.0,7
183,2194,"[ 2, 1097 ]",549.5,547.5,4.007305936073059360730593607,[ 2 ],1097,2.0,7
184,2206,"[ 2, 1103 ]",552.5,550.5,4.007266121707538601271571299,[ 2 ],1103,2.0,7
185,2218,"[ 2, 1109 ]",555.5,553.5,4.007226738934056007226738934,[ 2 ],1109,2.0,7
186,2234,"[ 2, 1117 ]",559.5,557.5,4.007174887892376681614349776,[ 2 ],1117,2.0,7
187,2246,"[ 2, 1123 ]",562.5,560.5,4.007136485280999107939339875,[ 2 ],1123,2.0,7
188,2258,"[ 2, 1129 ]",565.5,563.5,4.007098491570541259982253771,[ 2 ],1129,2.0,7
189,2302,"[ 2, 1151 ]",576.5,574.5,4.006962576153176675369886858,[ 2 ],1151,2.0,7
190,2306,"[ 2, 1153 ]",577.5,575.5,4.006950477845351867940920938,[ 2 ],1153,2.0,7
191,2326,"[ 2, 1163 ]",582.5,580.5,4.006890611541774332472006891,[ 2 ],1163,2.0,7
192,2342,"[ 2, 1171 ]",586.5,584.5,4.006843455945252352437981180,[ 2 ],1171,2.0,7
193,2362,"[ 2, 1181 ]",591.5,589.5,4.006785411365564037319762511,[ 2 ],1181,2.0,7
194,2374,"[ 2, 1187 ]",594.5,592.5,4.006751054852320675105485232,[ 2 ],1187,2.0,7
195,2386,"[ 2, 1193 ]",597.5,595.5,4.006717044500419815281276238,[ 2 ],1193,2.0,7
196,2402,"[ 2, 1201 ]",601.5,599.5,4.006672226855713094245204337,[ 2 ],1201,2.0,7
197,2426,"[ 2, 1213 ]",607.5,605.5,4.006606110652353426919900908,[ 2 ],1213,2.0,7
198,2434,"[ 2, 1217 ]",609.5,607.5,4.006584362139917695473251029,[ 2 ],1217,2.0,7
199,2446,"[ 2, 1223 ]",612.5,610.5,4.006552006552006552006552007,[ 2 ],1223,2.0,7
200,2458,"[ 2, 1229 ]",615.5,613.5,4.006519967400162999185004075,[ 2 ],1229,2.0,7
201,2462,"[ 2, 1231 ]",616.5,614.5,4.006509357200976403580146461,[ 2 ],1231,2.0,7
202,2474,"[ 2, 1237 ]",619.5,617.5,4.006477732793522267206477733,[ 2 ],1237,2.0,7
203,2498,"[ 2, 1249 ]",625.5,623.5,4.006415396952686447473937450,[ 2 ],1249,2.0,7
204,2518,"[ 2, 1259 ]",630.5,628.5,4.006364359586316626889419252,[ 2 ],1259,2.0,7
205,2554,"[ 2, 1277 ]",639.5,637.5,4.006274509803921568627450980,[ 2 ],1277,2.0,7
206,2558,"[ 2, 1279 ]",640.5,638.5,4.006264682850430696945967110,[ 2 ],1279,2.0,7
207,2566,"[ 2, 1283 ]",642.5,640.5,4.006245120999219359875097580,[ 2 ],1283,2.0,7
208,2578,"[ 2, 1289 ]",645.5,643.5,4.006216006216006216006216006,[ 2 ],1289,2.0,7
209,2582,"[ 2, 1291 ]",646.5,644.5,4.006206361520558572536850272,[ 2 ],1291,2.0,7
210,2594,"[ 2, 1297 ]",649.5,647.5,4.006177606177606177606177606,[ 2 ],1297,2.0,7
211,2602,"[ 2, 1301 ]",651.5,649.5,4.006158583525789068514241724,[ 2 ],1301,2.0,7
212,2606,"[ 2, 1303 ]",652.5,650.5,4.006149116064565718677940046,[ 2 ],1303,2.0,7
213,2614,"[ 2, 1307 ]",654.5,652.5,4.006130268199233716475095785,[ 2 ],1307,2.0,7
214,2638,"[ 2, 1319 ]",660.5,658.5,4.006074411541381928625664389,[ 2 ],1319,2.0,7
215,2642,"[ 2, 1321 ]",661.5,659.5,4.006065200909780136467020470,[ 2 ],1321,2.0,7
216,2654,"[ 2, 1327 ]",664.5,662.5,4.006037735849056603773584906,[ 2 ],1327,2.0,7
217,2722,"[ 2, 1361 ]",681.5,679.5,4.005886681383370125091979397,[ 2 ],1361,2.0,7
218,2734,"[ 2, 1367 ]",684.5,682.5,4.005860805860805860805860806,[ 2 ],1367,2.0,7
219,2746,"[ 2, 1373 ]",687.5,685.5,4.005835156819839533187454413,[ 2 ],1373,2.0,7
220,2762,"[ 2, 1381 ]",691.5,689.5,4.005801305293691080493110950,[ 2 ],1381,2.0,7
221,2798,"[ 2, 1399 ]",700.5,698.5,4.005726556907659269863994273,[ 2 ],1399,2.0,7
222,2818,"[ 2, 1409 ]",705.5,703.5,4.005685856432125088841506752,[ 2 ],1409,2.0,7
223,2846,"[ 2, 1423 ]",712.5,710.5,4.005629838142153413089373681,[ 2 ],1423,2.0,7
224,2854,"[ 2, 1427 ]",714.5,712.5,4.005614035087719298245614035,[ 2 ],1427,2.0,7
225,2858,"[ 2, 1429 ]",715.5,713.5,4.005606166783461807988787666,[ 2 ],1429,2.0,7
226,2866,"[ 2, 1433 ]",717.5,715.5,4.005590496156533892382948987,[ 2 ],1433,2.0,7
227,2878,"[ 2, 1439 ]",720.5,718.5,4.005567153792623521224773834,[ 2 ],1439,2.0,7
228,2894,"[ 2, 1447 ]",724.5,722.5,4.005536332179930795847750865,[ 2 ],1447,2.0,7
229,2902,"[ 2, 1451 ]",726.5,724.5,4.005521048999309868875086266,[ 2 ],1451,2.0,7
230,2906,"[ 2, 1453 ]",727.5,725.5,4.005513439007580978635423846,[ 2 ],1453,2.0,7
231,2918,"[ 2, 1459 ]",730.5,728.5,4.005490734385724090597117364,[ 2 ],1459,2.0,7
232,2942,"[ 2, 1471 ]",736.5,734.5,4.005445881552076242341729067,[ 2 ],1471,2.0,7
233,2962,"[ 2, 1481 ]",741.5,739.5,4.005409060175794455713319811,[ 2 ],1481,2.0,7
234,2966,"[ 2, 1483 ]",742.5,740.5,4.005401755570560432140445645,[ 2 ],1483,2.0,7
235,2974,"[ 2, 1487 ]",744.5,742.5,4.005387205387205387205387205,[ 2 ],1487,2.0,7
236,2978,"[ 2, 1489 ]",745.5,743.5,4.005379959650302622730329523,[ 2 ],1489,2.0,7
237,2986,"[ 2, 1493 ]",747.5,745.5,4.005365526492287055667337357,[ 2 ],1493,2.0,7
238,2998,"[ 2, 1499 ]",750.5,748.5,4.005344021376085504342017368,[ 2 ],1499,2.0,7
239,3022,"[ 2, 1511 ]",756.5,754.5,4.005301524188204108681245858,[ 2 ],1511,2.0,7
240,3046,"[ 2, 1523 ]",762.5,760.5,4.005259697567389875082182774,[ 2 ],1523,2.0,7
241,3062,"[ 2, 1531 ]",766.5,764.5,4.005232177894048397645519948,[ 2 ],1531,2.0,7
242,3086,"[ 2, 1543 ]",772.5,770.5,4.005191434133679428942245295,[ 2 ],1543,2.0,7
243,3098,"[ 2, 1549 ]",775.5,773.5,4.005171299288946347769877182,[ 2 ],1549,2.0,7
244,3106,"[ 2, 1553 ]",777.5,775.5,4.005157962604771115409413282,[ 2 ],1553,2.0,7
245,3118,"[ 2, 1559 ]",780.5,778.5,4.005138086062941554271034040,[ 2 ],1559,2.0,7
246,3134,"[ 2, 1567 ]",784.5,782.5,4.005111821086261980830670927,[ 2 ],1567,2.0,7
247,3142,"[ 2, 1571 ]",786.5,784.5,4.005098789037603569152326322,[ 2 ],1571,2.0,7
248,3158,"[ 2, 1579 ]",790.5,788.5,4.005072923272035510462904249,[ 2 ],1579,2.0,7
249,3166,"[ 2, 1583 ]",792.5,790.5,4.005060088551549652118912081,[ 2 ],1583,2.0,7
250,3194,"[ 2, 1597 ]",799.5,797.5,4.005015673981191222570532915,[ 2 ],1597,2.0,7
251,3202,"[ 2, 1601 ]",801.5,799.5,4.005003126954346466541588493,[ 2 ],1601,2.0,7
252,3214,"[ 2, 1607 ]",804.5,802.5,4.004984423676012461059190031,[ 2 ],1607,2.0,7
253,3218,"[ 2, 1609 ]",805.5,803.5,4.004978220286247666459240821,[ 2 ],1609,2.0,7
254,3226,"[ 2, 1613 ]",807.5,805.5,4.004965859714463066418373681,[ 2 ],1613,2.0,7
255,3238,"[ 2, 1619 ]",810.5,808.5,4.004947433518862090290661719,[ 2 ],1619,2.0,7
256,3242,"[ 2, 1621 ]",811.5,809.5,4.004941321803582458307597282,[ 2 ],1621,2.0,7
257,3254,"[ 2, 1627 ]",814.5,812.5,4.004923076923076923076923077,[ 2 ],1627,2.0,7
258,3274,"[ 2, 1637 ]",819.5,817.5,4.004892966360856269113149847,[ 2 ],1637,2.0,7
259,3314,"[ 2, 1657 ]",829.5,827.5,4.004833836858006042296072508,[ 2 ],1657,2.0,7
260,3326,"[ 2, 1663 ]",832.5,830.5,4.004816375677302829620710415,[ 2 ],1663,2.0,7
261,3334,"[ 2, 1667 ]",834.5,832.5,4.004804804804804804804804805,[ 2 ],1667,2.0,7
262,3338,"[ 2, 1669 ]",835.5,833.5,4.004799040191961607678464307,[ 2 ],1669,2.0,7
263,3386,"[ 2, 1693 ]",847.5,845.5,4.004730928444707273802483737,[ 2 ],1693,2.0,7
264,3394,"[ 2, 1697 ]",849.5,847.5,4.004719764011799410029498525,[ 2 ],1697,2.0,7
265,3398,"[ 2, 1699 ]",850.5,848.5,4.004714201532115497937536830,[ 2 ],1699,2.0,7
266,3418,"[ 2, 1709 ]",855.5,853.5,4.004686584651435266549502050,[ 2 ],1709,2.0,7
267,3442,"[ 2, 1721 ]",861.5,859.5,4.004653868528214077952297848,[ 2 ],1721,2.0,7
268,3446,"[ 2, 1723 ]",862.5,860.5,4.004648460197559558396281232,[ 2 ],1723,2.0,7
269,3466,"[ 2, 1733 ]",867.5,865.5,4.004621606008087810514153668,[ 2 ],1733,2.0,7
270,3482,"[ 2, 1741 ]",871.5,869.5,4.004600345025876940770557792,[ 2 ],1741,2.0,7
271,3494,"[ 2, 1747 ]",874.5,872.5,4.004584527220630372492836676,[ 2 ],1747,2.0,7
272,3506,"[ 2, 1753 ]",877.5,875.5,4.004568817818389491719017704,[ 2 ],1753,2.0,7
273,3518,"[ 2, 1759 ]",880.5,878.5,4.004553215708594194649971542,[ 2 ],1759,2.0,7
274,3554,"[ 2, 1777 ]",889.5,887.5,4.004507042253521126760563380,[ 2 ],1777,2.0,7
275,3566,"[ 2, 1783 ]",892.5,890.5,4.004491858506457046603032004,[ 2 ],1783,2.0,7
276,3574,"[ 2, 1787 ]",894.5,892.5,4.004481792717086834733893557,[ 2 ],1787,2.0,7
277,3578,"[ 2, 1789 ]",895.5,893.5,4.004476776720761052042529379,[ 2 ],1789,2.0,7
278,3602,"[ 2, 1801 ]",901.5,899.5,4.004446914952751528627015008,[ 2 ],1801,2.0,7
279,3622,"[ 2, 1811 ]",906.5,904.5,4.004422332780541735765616363,[ 2 ],1811,2.0,7
280,3646,"[ 2, 1823 ]",912.5,910.5,4.004393190554640307523338825,[ 2 ],1823,2.0,7
281,3662,"[ 2, 1831 ]",916.5,914.5,4.004373974849644614543466375,[ 2 ],1831,2.0,7
282,3694,"[ 2, 1847 ]",924.5,922.5,4.004336043360433604336043360,[ 2 ],1847,2.0,7
283,3722,"[ 2, 1861 ]",931.5,929.5,4.004303388918773534158149543,[ 2 ],1861,2.0,7
284,3734,"[ 2, 1867 ]",934.5,932.5,4.004289544235924932975871314,[ 2 ],1867,2.0,8
285,3742,"[ 2, 1871 ]",936.5,934.5,4.004280363830925628678437667,[ 2 ],1871,2.0,8
286,3746,"[ 2, 1873 ]",937.5,935.5,4.004275788348476750400855158,[ 2 ],1873,2.0,8
287,3754,"[ 2, 1877 ]",939.5,937.5,4.004266666666666666666666667,[ 2 ],1877,2.0,8
288,3758,"[ 2, 1879 ]",940.5,938.5,4.004262120404901438465636654,[ 2 ],1879,2.0,8
289,3778,"[ 2, 1889 ]",945.5,943.5,4.004239533651298357180710122,[ 2 ],1889,2.0,8
290,3802,"[ 2, 1901 ]",951.5,949.5,4.004212743549236440231700895,[ 2 ],1901,2.0,8
291,3814,"[ 2, 1907 ]",954.5,952.5,4.004199475065616797900262467,[ 2 ],1907,2.0,8
292,3826,"[ 2, 1913 ]",957.5,955.5,4.004186289900575614861329147,[ 2 ],1913,2.0,8
293,3862,"[ 2, 1931 ]",966.5,964.5,4.004147226542249870399170555,[ 2 ],1931,2.0,8
294,3866,"[ 2, 1933 ]",967.5,965.5,4.004142931123770067322630761,[ 2 ],1933,2.0,8
295,3898,"[ 2, 1949 ]",975.5,973.5,4.004108885464817668207498716,[ 2 ],1949,2.0,8
296,3902,"[ 2, 1951 ]",976.5,974.5,4.004104669061056952283222165,[ 2 ],1951,2.0,8
297,3946,"[ 2, 1973 ]",987.5,985.5,4.004058853373921867072552004,[ 2 ],1973,2.0,8
298,3958,"[ 2, 1979 ]",990.5,988.5,4.004046535154274152756702074,[ 2 ],1979,2.0,8
299,3974,"[ 2, 1987 ]",994.5,992.5,4.004030226700251889168765743,[ 2 ],1987,2.0,8
300,3986,"[ 2, 1993 ]",997.5,995.5,4.004018081366147664490205927,[ 2 ],1993,2.0,8
301,3994,"[ 2, 1997 ]",999.5,997.5,4.004010025062656641604010025,[ 2 ],1997,2.0,8
302,3998,"[ 2, 1999 ]",1000.5,998.5,4.004006009013520280420630946,[ 2 ],1999,2.0,8
303,4006,"[ 2, 2003 ]",1002.5,1000.5,4.003998000999500249875062469,[ 2 ],2003,2.0,8
304,4022,"[ 2, 2011 ]",1006.5,1004.5,4.003982080637132901941264311,[ 2 ],2011,2.0,8
305,4034,"[ 2, 2017 ]",1009.5,1007.5,4.003970223325062034739454094,[ 2 ],2017,2.0,8
306,4054,"[ 2, 2027 ]",1014.5,1012.5,4.003950617283950617283950617,[ 2 ],2027,2.0,8
307,4058,"[ 2, 2029 ]",1015.5,1013.5,4.003946719289590527873704983,[ 2 ],2029,2.0,8
